name,stars,url,default-branch,default-branch-commit-cnt,has_main_master_trunk,develop-name,develop-commit-cnt,develop-name2,develop-commit-cnt2
awesome-chatgpt-prompts-zh,51493,https://github.com/PlexPt/awesome-chatgpt-prompts-zh,main,176,True
gpt-engineer,51450,https://github.com/gpt-engineer-org/gpt-engineer,main,1619,True
rustlings,51404,https://github.com/rust-lang/rustlings,main,2881,True
git,51115,https://github.com/git/git,master,74055,True
Semantic-UI,51071,https://github.com/Semantic-Org/Semantic-UI,master,6747,True
open-interpreter,50965,https://github.com/OpenInterpreter/open-interpreter,main,2810,True
ionic-framework,50704,https://github.com/ionic-team/ionic-framework,main,13914,True
AppFlowy,50653,https://github.com/AppFlowy-IO/AppFlowy,main,5724,True
material-design-icons,50203,https://github.com/google/material-design-icons,master,252,True
faceswap,49929,https://github.com/deepfakes/faceswap,master,1826,True
awesome-android-ui,49824,https://github.com/wasabeef/awesome-android-ui,master,459,True
guava,49727,https://github.com/google/guava,master,6549,True
you-get,49633,https://github.com/soimort/you-get,develop,2570,True,develop,2570
tldr,49461,https://github.com/tldr-pages/tldr,main,14577,True
ghidra,49393,https://github.com/NationalSecurityAgency/ghidra,master,12509,True
traefik,49265,https://github.com/traefik/traefik,master,5129,True
anime,49262,https://github.com/juliangarnier/anime,master,751,True
leetcode-master,49206,https://github.com/youngyangyang04/leetcode-master,master,7864,True
grok-1,49183,https://github.com/xai-org/grok-1,main,9,True
bulma,48883,https://github.com/jgthms/bulma,main,1860,True
prettier,48761,https://github.com/prettier/prettier,main,9397,True
openpilot,48741,https://github.com/commaai/openpilot,master,12881,True
yolov5,48677,https://github.com/ultralytics/yolov5,master,2829,True
jekyll,48674,https://github.com/jekyll/jekyll,master,11736,True
lazygit,48615,https://github.com/jesseduffield/lazygit,master,5611,True
kotlin,48393,https://github.com/JetBrains/kotlin,master,115703,True
rich,48299,https://github.com/Textualize/rich,master,4006,True
drawio-desktop,48180,https://github.com/jgraph/drawio-desktop,dev,844,False,dev,844
bypass-paywalls-chrome,48028,https://github.com/iamadamdev/bypass-paywalls-chrome,master,628,True
pi-hole,47917,https://github.com/pi-hole/pi-hole,master,5915,True
moment,47905,https://github.com/moment/moment,develop,4064,True,develop,4064
bat,47872,https://github.com/sharkdp/bat,master,3014,True
DefinitelyTyped,47810,https://github.com/DefinitelyTyped/DefinitelyTyped,master,87334,True
RxJava,47776,https://github.com/ReactiveX/RxJava,3.x,6137,False
chinese-poetry,47524,https://github.com/chinese-poetry/chinese-poetry,master,625,True
mkcert,47436,https://github.com/FiloSottile/mkcert,master,165,True
hacker-scripts,47412,https://github.com/NARKOZ/hacker-scripts,master,150,True
project-layout,47404,https://github.com/golang-standards/project-layout,master,311,True
pdf.js,47338,https://github.com/mozilla/pdf.js,master,19293,True
etcd,46903,https://github.com/etcd-io/etcd,main,21629,True
go-ethereum,46802,https://github.com/ethereum/go-ethereum,master,15302,True
github-cheat-sheet,46746,https://github.com/tiimgreen/github-cheat-sheet,master,507,True
cypress,46485,https://github.com/cypress-io/cypress,develop,20612,True,develop,20612
ripgrep,46481,https://github.com/BurntSushi/ripgrep,master,2019,True
awesome-ios,46469,https://github.com/vsouza/awesome-ios,master,6443,True
algorithm-visualizer,46455,https://github.com/algorithm-visualizer/algorithm-visualizer,master,668,True
mastodon,46438,https://github.com/mastodon/mastodon,main,16650,True
Prompt-Engineering-Guide,46405,https://github.com/dair-ai/Prompt-Engineering-Guide,main,1432,True
DeepFaceLab,46344,https://github.com/iperov/DeepFaceLab,master,1313,True
Ghost,46338,https://github.com/TryGhost/Ghost,main,38886,True
dayjs,46334,https://github.com/iamkun/dayjs,dev,1535,True,dev,1535
